,faithfulness,naturalness,score,motion,motion_index,selected
8926,0.7431,0.5718,0.4249,Someone_makes_a_waving_motion_with_their_left_arm,61,True
8927,0.6968,0.6099,0.4249,Someone_brings_their_knee_up_to_their_chest,54,True
8928,0.6886,0.6172,0.425,A_person_is_completing_push-ups,25,True
8929,0.6479,0.656,0.4251,Someone_gestures_with_their_left_arm,4,True
8930,0.6909,0.6154,0.4251,Someone_makes_a_clapping_sound,97,True
8931,0.7684,0.5532,0.4251,Someone_raises_their_right_arm_to_reach_their_head,39,True
8932,0.6982,0.6091,0.4253,Someone_touches_their_toes_and_stands_back_up,60,True
8933,0.7765,0.5479,0.4254,A_person_positions_their_right_arm_to_touch_their_head,80,True
8934,0.775,0.5489,0.4254,An_individual_extends_their_right_arm_to_their_head,75,True
8935,0.7107,0.5986,0.4254,An_individual_is_doing_push-ups,32,True
8936,0.817,0.5208,0.4254,An_individual_brings_their_right_arm_up_to_their_head,12,True
8937,0.7093,0.5999,0.4255,A_person_carries_out_push-ups,95,True
8938,0.7777,0.5472,0.4256,An_individual_brings_their_right_arm_up_to_their_head,87,True
8939,0.706,0.6029,0.4256,Someone_applauds_by_clapping,4,True
8940,0.8062,0.528,0.4257,Someone_waves_their_left_arm,88,True
8941,0.7334,0.5804,0.4257,An_individual_is_doing_push-ups,25,True
8942,0.6542,0.6507,0.4257,Someone_makes_a_clapping_sound,86,True
8943,0.7421,0.5738,0.4258,A_person_brings_their_right_arm_up_to_their_head,76,True
8944,0.7639,0.5574,0.4258,A_person_moves_their_right_arm_to_touch_their_head,13,True
8945,0.787,0.5412,0.4259,Someone_raises_their_right_arm_to_reach_their_head,92,True
8946,0.7254,0.5871,0.4259,A_person_carries_out_push-ups,49,True
8947,0.6506,0.6546,0.4259,A_person_jumps_really_high,95,True
8948,0.7497,0.5681,0.4259,An_individual_waves_hello_with_their_left_arm,99,True
8949,0.7737,0.5507,0.4261,A_person_moves_their_right_arm_to_touch_their_head,29,True
8950,0.7627,0.5587,0.4261,A_person_moves_their_right_arm_to_touch_their_head,2,True
8951,0.7429,0.5735,0.4261,A_person_moves_their_right_arm_to_touch_their_head,48,True
8952,0.7778,0.5478,0.4261,Someone_lifts_their_right_arm_and_touches_their_head,60,True
8953,0.6617,0.644,0.4261,A_person_jumps_straight_up,59,True
8954,0.7605,0.5603,0.4261,A_person_moves_their_left_arm_in_a_waving_motion,72,True
8955,0.7965,0.535,0.4262,Someone_waves_their_left_arm,0,True
8956,0.7269,0.5863,0.4262,An_individual_engages_in_push-ups,26,True
8957,0.7195,0.5924,0.4263,A_person_pulls_their_knee_up_to_their_chest,50,True
8958,0.7028,0.6067,0.4264,Someone_touches_their_toes_and_then_lifts_themselves_up,56,True
8959,0.7507,0.5681,0.4264,An_individual_uses_their_left_arm_to_wave,75,True
8960,0.7884,0.5409,0.4265,An_individual_extends_their_right_arm_to_their_head,19,True
8961,0.7847,0.5437,0.4266,Someone_waves_with_their_left_arm,76,True
8962,0.6646,0.6419,0.4266,Someone_makes_a_full_turn_in_a_pirouette,47,True
8963,0.7166,0.5953,0.4266,An_individual_jumps_up_into_the_air,39,True
8964,0.7084,0.6023,0.4267,Someone_makes_a_clapping_sound,22,True
8965,0.7678,0.5557,0.4267,A_person_moves_their_right_arm_to_touch_their_head,0,True
8966,0.6847,0.6232,0.4267,Someone_makes_a_clapping_sound,9,True
8967,0.7802,0.547,0.4268,Someone_moves_their_left_arm_to_greet,24,True
8968,0.813,0.5251,0.4269,Someone_waves_with_their_left_arm,70,True
8969,0.7611,0.5609,0.4269,A_person_moves_their_right_arm_to_touch_their_head,1,True
8970,0.7907,0.5398,0.4269,A_person_positions_their_right_arm_to_touch_their_head,99,True
8971,0.8012,0.5329,0.427,An_individual_brings_their_right_arm_up_to_their_head,63,True
8972,0.6332,0.6744,0.427,A_person_jumps_very_high,17,True
8973,0.7164,0.596,0.427,An_individual_engages_in_push-ups,88,True
8974,0.6139,0.6956,0.427,A_person_rolls_forward_and_returns_to_a_standing_position,90,True
8975,0.5901,0.7238,0.4271,An_individual_pushes_a_heavy_item,57,True
8976,0.733,0.5828,0.4271,An_individual_is_doing_push-ups,33,True
8977,0.7425,0.5753,0.4272,An_individual_uses_their_left_arm_to_wave,60,True
8978,0.6924,0.6171,0.4273,An_individual_does_a_turning_pirouette,70,True
8979,0.654,0.6535,0.4274,A_person_lifts_their_left_arm_to_signal,47,True
8980,0.7208,0.5932,0.4275,Someone_gestures_with_their_left_arm,25,True
8981,0.7288,0.5867,0.4276,Someone_brings_their_knee_up_to_their_chest,56,True
8982,0.7468,0.5728,0.4277,A_person_raises_the_right_arm_to_touch_their_head,15,True
8983,0.647,0.6612,0.4278,A_person_lifts_their_left_arm_to_signal,94,True
8984,0.6826,0.6267,0.4278,Someone_leaps_up_high,91,True
8985,0.6631,0.6452,0.4278,A_person_lifts_their_left_arm_to_signal,46,True
8986,0.7749,0.5521,0.4278,A_person_brings_their_right_arm_up_to_their_head,95,True
8987,0.6723,0.6363,0.4278,A_person_creates_a_clapping_noise_with_their_hands,95,True
8988,0.6655,0.6428,0.4278,Someone_applauds_by_clapping,53,True
8989,0.7143,0.5992,0.428,A_person_carries_out_push-ups,83,True
8990,0.6789,0.6304,0.428,Someone_makes_a_clapping_sound,92,True
8991,0.7422,0.5768,0.4281,An_individual_is_doing_push-ups,65,True
8992,0.7785,0.55,0.4282,A_person_moves_their_left_arm_in_a_waving_motion,78,True
8993,0.6749,0.6345,0.4282,A_person_creates_a_clapping_noise_with_their_hands,49,True
8994,0.6941,0.6169,0.4282,An_individual_makes_a_clapping_motion,68,True
8995,0.6634,0.6454,0.4282,An_individual_makes_a_clapping_motion,58,True
8996,0.7065,0.606,0.4282,A_person_turns_around_in_a_pirouette,39,True
8997,0.7559,0.5668,0.4284,A_person_does_push-ups,2,True
8998,0.8272,0.5179,0.4284,Someone_lifts_their_right_arm_and_touches_their_head,46,True
8999,0.7797,0.5495,0.4285,An_individual_brings_their_right_arm_up_to_their_head,67,True
9000,0.724,0.5921,0.4287,An_individual_raises_their_right_arm_to_make_contact_with_their_head,36,True
9001,0.7562,0.567,0.4287,A_person_moves_their_right_arm_to_touch_their_head,67,True
9002,0.6754,0.6349,0.4288,Someone_makes_a_clapping_sound,89,True
9003,0.7261,0.5907,0.4289,Someone_reaches_up_with_their_right_arm_to_their_head,33,True
9004,0.7618,0.5632,0.429,An_individual_waves_hello_with_their_left_arm,67,True
9005,0.673,0.6374,0.429,An_individual_hops_up_high,2,True
9006,0.7285,0.589,0.4291,A_person_spins_in_a_pirouette,66,True
9007,0.5997,0.7157,0.4291,An_individual_exerts_force_on_a_heavy_object,33,True
9008,0.733,0.5854,0.4291,Someone_reaches_up_with_their_right_arm_to_their_head,41,True
9009,0.78,0.5501,0.4291,A_person_does_push-ups,82,True
9010,0.7747,0.554,0.4292,Someone_reaches_up_with_their_right_arm_to_their_head,45,True
9011,0.7316,0.5867,0.4292,An_individual_dances_a_pirouette,93,True
9012,0.732,0.5865,0.4294,An_individual_waves_hello_with_their_left_arm,28,True
9013,0.7332,0.5856,0.4294,Someone_brings_their_knee_up_to_their_chest,82,True
9014,0.722,0.5947,0.4294,A_person_is_completing_push-ups,82,True
9015,0.7511,0.5718,0.4295,A_person_does_push-ups,93,True
9016,0.7128,0.6026,0.4296,Someone_leaps_up_high,90,True
9017,0.6969,0.6165,0.4296,A_person_turns_around_in_a_pirouette,63,True
9018,0.7249,0.5927,0.4297,A_person_lifts_their_right_arm_to_touch_their_head,42,True
9019,0.6654,0.6458,0.4297,A_person_creates_a_clapping_noise_with_their_hands,40,True
9020,0.7564,0.5681,0.4297,An_individual_waves_hello_with_their_left_arm,96,True
9021,0.7823,0.5493,0.4298,An_individual_uses_their_left_arm_to_wave,28,True
9022,0.6499,0.6613,0.4298,A_person_creates_a_clapping_noise_with_their_hands,63,True
9023,0.6334,0.6786,0.4298,An_individual_makes_a_high_jump,67,True
9024,0.7053,0.6096,0.4299,Someone_applauds_by_clapping,73,True
9025,0.6028,0.7133,0.4299,A_person_does_a_high_jump,73,True
9026,0.7471,0.5756,0.43,An_individual_waves_hello_with_their_left_arm,30,True
9027,0.7977,0.539,0.43,Someone_lifts_their_right_arm_and_touches_their_head,69,True
9028,0.6791,0.6333,0.4301,A_person_spins_in_a_pirouette,34,True
9029,0.7885,0.5455,0.4301,Someone_raises_their_right_arm_to_reach_their_head,62,True
9030,0.7683,0.5598,0.4301,Someone_waves_their_left_arm,66,True
9031,0.6379,0.6745,0.4302,A_person_jumps_straight_up,57,True
9032,0.7043,0.6109,0.4302,Someone_gestures_with_their_left_arm,70,True
9033,0.7311,0.5884,0.4302,A_person_does_push-ups,41,True
9034,0.6794,0.6331,0.4302,An_individual_makes_a_high_jump,97,True
9035,0.7407,0.581,0.4303,An_individual_does_a_set_of_push-ups,11,True
9036,0.7774,0.5535,0.4303,An_individual_extends_their_right_arm_to_their_head,89,True
9037,0.8097,0.5314,0.4303,An_individual_brings_their_right_arm_up_to_their_head,49,True
9038,0.6717,0.6407,0.4304,Someone_brings_their_knee_up_to_their_chest,7,True
9039,0.7607,0.5657,0.4304,An_individual_extends_their_right_arm_to_their_head,29,True
9040,0.7633,0.5639,0.4304,A_person_moves_their_right_arm_to_touch_their_head,41,True
9041,0.7702,0.559,0.4305,Someone_raises_their_right_arm_to_reach_their_head,84,True
9042,0.6859,0.6276,0.4305,A_person_jumps_very_high,52,True
9043,0.8028,0.5363,0.4306,An_individual_brings_their_right_arm_up_to_their_head,24,True
9044,0.8087,0.5326,0.4307,A_person_positions_their_right_arm_to_touch_their_head,41,True
9045,0.7645,0.5635,0.4308,An_individual_extends_their_right_arm_to_their_head,95,True
9046,0.7167,0.6011,0.4308,An_individual_makes_a_clapping_motion,6,True
9047,0.721,0.5975,0.4308,An_individual_is_doing_push-ups,27,True
9048,0.783,0.5503,0.4309,A_person_positions_their_right_arm_to_touch_their_head,51,True
9049,0.816,0.528,0.4309,An_individual_brings_their_right_arm_up_to_their_head,93,True
9050,0.6809,0.6328,0.4309,An_individual_makes_a_clapping_motion,77,True
9051,0.769,0.5604,0.4309,Someone_lifts_their_right_arm_and_touches_their_head,38,True
9052,0.7605,0.567,0.4312,A_person_practices_push-ups,77,True
9053,0.7216,0.5976,0.4313,Someone_executes_push-ups,92,True
9054,0.7679,0.562,0.4315,An_individual_uses_their_left_arm_to_wave,5,True
9055,0.7816,0.552,0.4315,Someone_waves_with_their_left_arm,67,True
9056,0.6809,0.6339,0.4316,A_person_creates_a_clapping_noise_with_their_hands,58,True
9057,0.7555,0.5713,0.4316,An_individual_extends_their_right_arm_to_their_head,77,True
9058,0.7841,0.5505,0.4316,A_person_lifts_their_right_arm_to_touch_their_head,11,True
9059,0.6877,0.6277,0.4317,A_person_performs_push-ups,2,True
9060,0.7448,0.5796,0.4317,An_individual_raises_their_left_arm_to_wave,38,True
9061,0.677,0.6377,0.4317,An_individual_completes_a_pirouette,58,True
9062,0.6789,0.6361,0.4318,An_individual_makes_a_clapping_motion,89,True
9063,0.6705,0.6441,0.4319,Someone_makes_a_clapping_sound,0,True
9064,0.6358,0.6793,0.4319,A_person_jumps_really_high,51,True
9065,0.7621,0.5666,0.4319,Someone_reaches_up_with_their_right_arm_to_their_head,48,True
9066,0.773,0.5586,0.4319,An_individual_uses_their_left_arm_to_wave,53,True
9067,0.6198,0.6967,0.4319,A_person_lifts_their_left_arm_to_signal,6,True
9068,0.6083,0.71,0.4319,An_individual_hops_up_high,30,True
9069,0.7912,0.5461,0.432,An_individual_brings_their_right_arm_up_to_their_head,95,True
9070,0.7058,0.6121,0.432,Someone_applauds_by_clapping,71,True
9071,0.8259,0.5231,0.432,Someone_waves_with_their_left_arm,40,True
9072,0.7431,0.5815,0.4321,A_person_does_push-ups,57,True
9073,0.7779,0.5554,0.4321,A_person_moves_their_right_arm_to_touch_their_head,92,True
9074,0.8101,0.5334,0.4321,Someone_waves_their_left_arm,20,True
9075,0.66,0.6547,0.4321,A_person_jumps_straight_up,54,True
9076,0.685,0.6307,0.4321,A_person_goes_up_into_the_air,50,True
9077,0.73,0.5921,0.4322,An_individual_raises_their_left_arm_to_wave,18,True
9078,0.7751,0.5576,0.4322,An_individual_waves_hello_with_their_left_arm,65,True
9079,0.7315,0.5909,0.4323,A_person_carries_out_push-ups,55,True
9080,0.6765,0.6392,0.4324,Someone_leaps_up_high,10,True
9081,0.6968,0.6205,0.4324,A_person_carries_out_push-ups,56,True
9082,0.8176,0.5291,0.4325,A_person_moves_their_right_arm_to_touch_their_head,94,True
9083,0.7876,0.5493,0.4326,A_person_lifts_their_right_arm_to_touch_their_head,99,True
9084,0.6999,0.6181,0.4326,A_person_stretches_to_touch_their_toes_and_then_rises,7,True
9085,0.7652,0.5655,0.4327,A_person_raises_the_right_arm_to_touch_their_head,22,True
9086,0.7111,0.6084,0.4327,Someone_performs_a_forward_roll_and_then_stands,92,True
9087,0.8042,0.5381,0.4327,Someone_waves_their_left_arm,31,True
9088,0.7183,0.6024,0.4327,An_individual_uses_their_left_arm_to_wave,58,True
9089,0.7683,0.5633,0.4328,Someone_raises_their_right_arm_to_reach_their_head,22,True
9090,0.7436,0.5821,0.4329,An_individual_waves_hello_with_their_left_arm,91,True
9091,0.6651,0.6509,0.433,An_individual_hops_up_high,58,True
9092,0.7186,0.6026,0.433,An_individual_is_doing_push-ups,86,True
9093,0.6895,0.6281,0.4331,A_person_creates_a_clapping_noise_with_their_hands,84,True
9094,0.6453,0.6712,0.4331,An_individual_hops_up_high,39,True
9095,0.7468,0.58,0.4331,A_person_raises_the_right_arm_to_touch_their_head,60,True
9096,0.7083,0.6115,0.4331,A_person_is_completing_push-ups,70,True
9097,0.7508,0.5768,0.4331,An_individual_waves_hello_with_their_left_arm,69,True
9098,0.6821,0.6351,0.4332,A_person_creates_a_clapping_noise_with_their_hands,38,True
9099,0.6756,0.6412,0.4332,A_person_lifts_their_left_arm_to_signal,0,True
9100,0.7364,0.5885,0.4333,An_individual_is_doing_push-ups,39,True
9101,0.7144,0.6065,0.4333,A_person_is_completing_push-ups,19,True
9102,0.7944,0.5456,0.4334,An_individual_brings_their_right_arm_up_to_their_head,20,True
9103,0.8185,0.5295,0.4334,Someone_waves_with_their_left_arm,22,True
9104,0.7771,0.5577,0.4334,Someone_waves_their_left_arm,13,True
9105,0.6783,0.6391,0.4335,A_person_creates_a_clapping_noise_with_their_hands,9,True
9106,0.7606,0.5699,0.4335,An_individual_extends_their_right_arm_to_their_head,67,True
9107,0.6031,0.7189,0.4336,A_person_jumps_very_high,4,True
9108,0.7933,0.5467,0.4337,Someone_waves_with_their_left_arm,14,True
9109,0.786,0.5517,0.4337,A_person_moves_their_left_arm_in_a_waving_motion,77,True
9110,0.6526,0.6646,0.4337,Someone_leaps_up_high,28,True
9111,0.7167,0.6052,0.4337,Someone_gestures_with_their_left_arm,84,True
9112,0.7006,0.6192,0.4338,Someone_leans_down_to_touch_their_toes_and_stands_back_up,56,True
9113,0.6931,0.626,0.4339,An_individual_makes_a_clapping_motion,53,True
9114,0.6054,0.7169,0.434,An_individual_rolls_forward_and_rises,89,True
9115,0.7677,0.5653,0.434,An_individual_raises_their_left_arm_to_wave,29,True
9116,0.6991,0.6209,0.4341,An_individual_is_doing_push-ups,78,True
9117,0.6474,0.6707,0.4342,A_person_jumps_very_high,66,True
9118,0.7799,0.5567,0.4342,A_person_raises_the_right_arm_to_touch_their_head,11,True
9119,0.7127,0.6092,0.4342,A_person_stretches_to_touch_their_toes_and_then_rises,10,True
9120,0.8048,0.5396,0.4343,An_individual_extends_their_right_arm_to_their_head,90,True
9121,0.6209,0.6995,0.4343,An_individual_rolls_forward_and_rises,8,True
9122,0.6976,0.6225,0.4343,Someone_leaps_up_high,48,True
9123,0.7752,0.5603,0.4344,Someone_raises_their_right_arm_to_reach_their_head,75,True
9124,0.7148,0.6078,0.4344,A_person_carries_out_push-ups,38,True
9125,0.6369,0.6822,0.4345,Someone_pushes_off_the_ground_and_rises,85,True
9126,0.7827,0.5553,0.4346,An_individual_waves_hello_with_their_left_arm,76,True
9127,0.8181,0.5312,0.4346,An_individual_brings_their_right_arm_up_to_their_head,70,True
9128,0.8517,0.5103,0.4346,Someone_lifts_their_right_arm_and_touches_their_head,33,True
9129,0.7783,0.5584,0.4346,A_person_lifts_their_right_arm_to_touch_their_head,37,True
9130,0.6791,0.6399,0.4346,A_person_creates_a_clapping_noise_with_their_hands,65,True
9131,0.7131,0.6095,0.4347,An_individual_does_a_turning_pirouette,16,True
9132,0.6208,0.7001,0.4347,A_person_jumps_really_high,73,True
9133,0.809,0.5373,0.4347,Someone_raises_their_right_arm_to_reach_their_head,73,True
9134,0.7649,0.5682,0.4347,Someone_executes_push-ups,79,True
9135,0.7968,0.5456,0.4347,A_person_positions_their_right_arm_to_touch_their_head,49,True
9136,0.6017,0.7224,0.4347,Someone_makes_a_clapping_sound,69,True
9137,0.6932,0.6272,0.4348,An_individual_hops_up_high,9,True
9138,0.715,0.6082,0.4348,An_individual_is_doing_push-ups,74,True
9139,0.6956,0.6251,0.4348,A_person_creates_a_clapping_noise_with_their_hands,21,True
9140,0.6919,0.6284,0.4348,A_person_jumps_straight_up,83,True
9141,0.6994,0.6219,0.4349,A_person_is_completing_push-ups,30,True
9142,0.7597,0.5724,0.4349,A_person_positions_their_right_arm_to_touch_their_head,20,True
9143,0.7971,0.5458,0.435,An_individual_brings_their_right_arm_up_to_their_head,38,True
9144,0.6242,0.6969,0.435,A_person_claps_their_hands,77,True
9145,0.7732,0.5626,0.435,Someone_waves_with_their_left_arm,74,True
9146,0.7472,0.5823,0.4351,An_individual_does_a_set_of_push-ups,66,True
9147,0.645,0.6745,0.4351,A_person_jumps_really_high,30,True
9148,0.6602,0.6592,0.4352,An_individual_jumps_up_into_the_air,58,True
9149,0.7022,0.6198,0.4352,A_person_does_a_forward_roll_and_gets_up,49,True
9150,0.8076,0.539,0.4353,Someone_waves_their_left_arm,44,True
9151,0.8091,0.5379,0.4353,A_person_moves_their_right_arm_to_touch_their_head,47,True
9152,0.7108,0.6124,0.4353,An_individual_does_a_set_of_push-ups,77,True
9153,0.6738,0.6461,0.4353,An_individual_jumps_up_into_the_air,17,True
9154,0.7605,0.5725,0.4354,A_person_positions_their_right_arm_to_touch_their_head,64,True
9155,0.7604,0.5726,0.4354,A_person_raises_the_right_arm_to_touch_their_head,47,True
9156,0.7889,0.552,0.4355,An_individual_extends_their_right_arm_to_their_head,49,True
9157,0.7105,0.6129,0.4355,A_person_is_completing_push-ups,64,True
9158,0.805,0.5411,0.4356,Someone_lifts_their_right_arm_and_touches_their_head,20,True
9159,0.7849,0.5551,0.4356,Someone_waves_their_left_arm,35,True
9160,0.6426,0.678,0.4357,An_individual_makes_a_clapping_motion,92,True
9161,0.715,0.6093,0.4357,A_person_carries_out_push-ups,72,True
9162,0.7812,0.5578,0.4358,A_person_positions_their_right_arm_to_touch_their_head,79,True
9163,0.7968,0.5471,0.4359,An_individual_brings_their_right_arm_up_to_their_head,51,True
9164,0.8306,0.5248,0.4359,Someone_waves_their_left_arm,43,True
9165,0.7283,0.5987,0.436,Someone_applauds_by_clapping,35,True
9166,0.7972,0.5471,0.4361,Someone_waves_their_left_arm,40,True
9167,0.6372,0.6844,0.4361,A_person_rolls_forward_and_returns_to_a_standing_position,16,True
9168,0.8106,0.5382,0.4362,Someone_lifts_their_right_arm_and_touches_their_head,27,True
9169,0.7333,0.5949,0.4362,Someone_works_out_with_push-ups,33,True
9170,0.7556,0.5773,0.4362,An_individual_uses_their_left_arm_to_wave,72,True
9171,0.7307,0.5972,0.4363,An_individual_uses_their_left_arm_to_wave,68,True
9172,0.7524,0.5798,0.4363,Someone_moves_their_left_arm_to_greet,26,True
9173,0.786,0.5552,0.4364,An_individual_brings_their_right_arm_up_to_their_head,76,True
9174,0.812,0.5375,0.4364,Someone_waves_their_left_arm,25,True
9175,0.7007,0.6228,0.4364,An_individual_jumps_up_into_the_air,54,True
9176,0.5461,0.7991,0.4364,An_individual_rolls_forward_and_rises,38,True
9177,0.6837,0.6385,0.4365,Someone_rolls_in_a_forward_motion_and_stands_up,31,True
9178,0.6789,0.6429,0.4365,A_person_jumps_straight_up,40,True
9179,0.62,0.7041,0.4365,An_individual_makes_a_clapping_motion,51,True
9180,0.8358,0.5223,0.4365,An_individual_brings_their_right_arm_up_to_their_head,94,True
9181,0.8012,0.545,0.4366,Someone_lifts_their_right_arm_and_touches_their_head,87,True
9182,0.6542,0.6674,0.4366,A_person_jumps_straight_up,21,True
9183,0.8027,0.5439,0.4366,Someone_waves_their_left_arm,69,True
9184,0.6424,0.6798,0.4367,An_individual_makes_a_high_jump,56,True
9185,0.7274,0.6004,0.4367,A_person_moves_their_right_arm_to_touch_their_head,20,True
9186,0.7477,0.5843,0.4368,A_person_practices_push-ups,9,True
9187,0.7603,0.5746,0.4368,Someone_works_out_with_push-ups,6,True
9188,0.7328,0.5962,0.4369,Someone_moves_their_left_arm_to_greet,29,True
9189,0.7354,0.5944,0.4372,Someone_gestures_with_their_left_arm,21,True
